name,time,price,rsi,sharpe,action
FCX,2002/11/04,4.15015,56.8537,0.183081,sell
HELE,2002/10/03,10.54,36.0941,-0.161448,buy
HELE,2002/11/04,10.39,58.1137,-0.0268631,sell
IART,2002/10/14,6.87635,44.3388,-0.0240056,buy
IART,2002/11/04,7.21112,57.4015,0.069937,sell
ATNI,2002/10/17,3.83179,41.2586,-0.133573,buy
ATNI,2002/11/05,3.89925,57.4614,-0.0082286,sell
IIIN,2002/09/26,0.265127,35.6211,-0.324958,buy
IIIN,2002/11/05,0.261228,52.5119,0.0526508,sell
CDNS,2002/10/30,10.12,42.4871,0.0298381,buy
CDNS,2002/11/05,11.7,57.2004,0.252285,sell
JNJ,2002/10/29,35.1457,46.1204,0.00833477,buy
JNJ,2002/11/05,37.4201,59.3214,0.0679679,sell
ABT,2002/10/29,11.602,49.7929,0.0163762,buy
ABT,2002/11/05,12.0399,58.2391,0.292356,sell
HSC,2002/10/28,8.78565,41.4418,-0.0347895,buy
HSC,2002/11/06,9.29965,52.0461,0.162152,sell
FTI,2002/10/25,3.99426,45.5467,0.0990068,buy
FTI,2002/11/06,4.38847,59.1062,0.286161,sell
ANIK,2002/10/17,1.05,41.8689,-0.0560254,buy
ANIK,2002/11/06,1.3,63.7157,0.113224,sell
FE,2002/09/03,14.7775,47.3377,0.104108,buy
FE,2002/11/06,15.7161,67.722,0.383073,sell
WIT,2002/10/24,0.878299,49.3526,0.0396546,buy
WIT,2002/11/06,0.907739,55.3057,0.180729,sell
PPG,2002/10/29,15.1171,44.4859,1.00798e-05,buy
PPG,2002/11/06,16.3486,54.4941,0.237598,sell
ABEV,2002/07/26,0.317655,33.8538,-0.000256755,buy
ABEV,2002/11/06,0.302997,59.3313,-0.0111424,sell
RQI,2002/09/20,2.51601,49.6248,0.0678268,buy
RQI,2002/11/07,2.30393,50.4372,0.265709,sell
MKC,2002/10/22,16.4789,49.3299,0.0991972,buy
MKC,2002/11/08,16.0016,51.2113,-0.114167,sell
ERIC,2002/10/23,0.237085,29.7586,-0.0851364,buy
ERIC,2002/11/12,3.27013,62.5071,0.216865,sell
SCHL,2002/10/23,37.1537,46.5534,-0.0618226,buy
SCHL,2002/11/12,39.308,57.5328,-0.0335778,sell
PSA,2002/10/04,17.4115,39.1431,-0.0841774,buy
PSA,2002/11/12,17.0203,54.4441,0.0132939,sell
WASH,2002/10/28,11.2238,49.7545,0.065323,buy
WASH,2002/11/12,11.415,56.5149,-0.0179268,sell
MAC,2002/10/02,11.5971,42.362,-0.110028,buy
MAC,2002/11/13,11.2323,54.901,0.095535,sell
WMT,2002/10/30,37.8943,47.3822,0.104801,buy
WMT,2002/11/13,38.7254,52.9471,-0.0756644,sell
TGT,2002/10/31,21.1891,45.9497,0.0771653,buy
TGT,2002/11/14,23.5598,60.5997,0.200081,sell
IEP,2002/10/08,4.16629,43.2877,-0.130542,buy
IEP,2002/11/14,4.09607,54.0402,-0.0507515,sell
IIIN,2002/11/06,0.233935,39.5951,0.0273323,buy
IIIN,2002/11/14,0.292419,63.5038,0.255532,sell
RDWR,2002/11/08,3.49,46.0674,0.111812,buy
RDWR,2002/11/14,3.6,56.0646,0.160284,sell
FL,2002/10/30,6.36103,48.97,0.0982034,buy
FL,2002/11/14,7.13914,63.1398,0.180227,sell
THO,2002/10/28,10.4062,47.1081,-0.0638138,buy
THO,2002/11/14,11.5273,58.9294,0.0671418,sell
PBI,2002/11/08,13.7741,44.7391,0.0366455,buy
PBI,2002/11/14,14.6212,57.3193,0.0878579,sell
CB,2002/10/28,14.6194,41.2055,0.00208247,buy
CB,2002/11/15,15.6134,54.1802,0.0180469,sell
GME,2002/10/28,6.23116,43.8017,-0.0995215,buy
GME,2002/11/15,6.77534,58.752,0.0105382,sell
NGG,2002/11/01,12.147,42.6472,-0.136105,buy
NGG,2002/11/15,12.4289,53.8878,0.0900112,sell
BC,2002/10/28,15.7727,42.0994,-0.0636014,buy
BC,2002/11/15,16.4622,52.9129,-0.01864,sell
GTN,2002/10/02,8.24389,24.4954,-0.193814,buy
GTN,2002/11/15,7.1686,53.1658,0.179276,sell
SHOO,2002/11/08,1.91727,47.4506,0.209525,buy
SHOO,2002/11/18,2.0969,64.4861,0.108991,sell
CRS,2002/07/03,10.0672,39.3628,-0.183143,buy
CRS,2002/11/18,4.49551,52.7289,0.0990746,sell
PFBC,2002/09/27,39.2665,26.8175,-0.223607,buy
PFBC,2002/11/19,39.2665,78.4111,0.223607,sell
SIVB,2002/11/07,17.3,44.0989,0.226117,buy
SIVB,2002/11/20,18.7,57.0215,0.0710889,sell
WPC,2002/10/07,8.21363,46.6469,0.0386632,buy
WPC,2002/11/20,8.32999,53.7353,-0.0338174,sell
PXD,2002/10/25,23.4263,43.3171,0.00188876,buy
PXD,2002/11/20,24.1813,57.3161,-0.0293945,sell
PNC,2002/11/07,24.7204,45.7574,0.0666594,buy
PNC,2002/11/20,25.902,55.5588,0.0863941,sell
PTC,2002/11/08,5.7,48.2852,0.144591,buy
PTC,2002/11/20,6.95,59.7605,0.203872,sell
KMX,2002/11/07,8.005,46.3806,0.147416,buy
KMX,2002/11/20,8.47,54.0791,-0.0747642,sell
CAKE,2002/11/11,18.6252,45.3336,0.0898263,buy
CAKE,2002/11/20,20.0201,60.8741,0.0644674,sell
KR,2002/11/08,5.64237,40.519,0.143596,buy
KR,2002/11/21,6.20261,59.3574,0.0886082,sell
SBSI,2002/10/02,2.69475,30.0121,-0.244736,buy
SBSI,2002/11/21,2.7709,54.7677,0.0273153,sell
IJR,2002/11/11,12.8955,46.5178,0.138879,buy
IJR,2002/11/21,13.7789,61.2968,0.186712,sell
WCN,2002/11/19,5.26404,47.9407,0.176114,buy
WCN,2002/11/21,5.61229,61.3375,0.301051,sell
FII,2002/11/08,11.9908,44.3303,0.00989845,buy
FII,2002/11/21,12.6688,56.3454,0.138808,sell
CGNX,2002/11/11,3.70216,48.6448,0.141559,buy
CGNX,2002/11/21,4.44135,67.7125,0.174103,sell
FLR,2002/11/18,9.52881,49.5088,0.134316,buy
FLR,2002/11/21,10.1609,58.2755,0.230263,sell
ORCL,2002/11/08,8.35228,48.011,0.103477,buy
ORCL,2002/11/21,10.0227,66.9988,0.218003,sell
YUM,2002/10/10,6.35111,28.3101,-0.194298,buy
YUM,2002/11/21,6.39422,52.5562,0.0623539,sell
AAPL,2002/11/11,0.94209,46.8201,0.0582157,buy
AAPL,2002/11/21,1.01604,57.3009,0.182568,sell
CRZO,2002/11/08,4.59,48.8934,0.145796,buy
CRZO,2002/11/21,4.65,53.3993,-0.0904991,sell
PLUG,2002/11/12,51.1,44.2682,0.0510777,buy
PLUG,2002/11/21,58.31,56.2606,0.0900282,sell
DDD,2002/11/12,2.03,40.2218,0.0729937,buy
DDD,2002/11/21,2.62,62.909,0.212675,sell
GWR,2002/11/05,8.84444,35.4748,-0.0932384,buy
GWR,2002/11/21,9.15556,53.2859,-0.171633,sell
IJT,2002/11/11,27.9852,47.7872,0.134986,buy
IJT,2002/11/21,29.715,60.6311,0.191954,sell
NS,2002/11/07,9.20103,47.1369,0.155533,buy
NS,2002/11/22,9.39277,58.8775,-0.00303044,sell
BREW,2002/11/21,1.9,38.9433,-0.119962,buy
BREW,2002/11/22,2.3,57.6935,-0.00733141,sell
HLX,2002/11/12,10.445,42.8837,-0.14332,buy
HLX,2002/11/22,11.185,58.0375,0.0646726,sell
MRCY,2002/11/18,27.76,46.1873,-0.0398788,buy
MRCY,2002/11/22,31.36,60.7845,0.106663,sell
AEE,2002/11/08,17.4407,40.6633,-0.121605,buy
AEE,2002/11/22,18.0871,56.1313,0.0849894,sell
FE,2002/11/12,14.2084,47.5838,0.157476,buy
FE,2002/11/22,15.226,59.5796,0.174544,sell
DECK,2002/11/11,1.20667,49.2308,0.0798253,buy
DECK,2002/11/22,1.25,54.6317,0.146268,sell
MFA,2002/11/19,1.11676,45.9663,0.0196318,buy
MFA,2002/11/25,1.18253,60.8253,0.061313,sell
MDC,2002/11/07,11.2669,44.4041,0.0890225,buy
MDC,2002/11/25,11.6349,53.1197,0.00245011,sell
ARQL,2002/11/13,5.44,46.7061,0.2257,buy
ARQL,2002/11/25,5.85,56.7704,0.0328763,sell
XEC,2002/11/08,13.8977,40.887,0.220223,buy
XEC,2002/11/25,14.3118,53.165,0.0444696,sell
FCNCA,2002/10/31,89.4818,37.8178,-0.12877,buy
FCNCA,2002/11/25,90.5043,50.8529,-0.0629511,sell
DLTR,2002/11/11,8.14,47.3307,0.174438,buy
DLTR,2002/11/27,9.57,61.5865,0.144571,sell
FAST,2002/11/07,2.9292,48.8042,0.23342,buy
FAST,2002/11/27,3.1885,61.9337,0.12345,sell
WMK,2002/11/07,18.0659,42.9528,0.068927,buy
WMK,2002/11/27,18.2617,53.5292,-0.0667321,sell
OLN,2002/11/01,7.53346,38.2474,-0.013113,buy
OLN,2002/11/27,7.73708,50.7988,-0.0939876,sell
WASH,2002/11/26,11.0552,43.188,-0.134156,buy
WASH,2002/11/27,11.4881,57.1089,0.0667483,sell
INS,2002/11/08,1.47761,45.6448,0.0548514,buy
INS,2002/11/27,1.55821,52.5224,0.0177275,sell
ONB,2002/10/29,11.696,39.2179,-0.203483,buy
ONB,2002/11/27,11.9945,57.1169,0.0609346,sell
UMBF,2002/10/28,13.8593,43.2726,-0.0708267,buy
UMBF,2002/11/29,14.9085,56.1883,0.0858043,sell
HON,2002/11/14,14.8202,43.9931,0.0733933,buy
HON,2002/11/29,16.7814,60.3543,0.137852,sell
CNI,2002/11/22,4.99879,43.0187,-0.0146737,buy
CNI,2002/12/02,5.17472,54.3776,0.000538487,sell
CNQ,2002/08/29,2.97643,48.7071,0.116844,buy
CNQ,2002/12/02,2.41709,51.4589,-0.08196,sell
FTI,2002/11/11,4.07129,45.6576,-0.0202916,buy
FTI,2002/12/02,4.54253,64.7782,0.121323,sell
HELE,2002/11/18,10.02,47.3241,0.235957,buy
HELE,2002/12/02,10.6,61.4346,0.175139,sell
CP,2002/11/26,12.0302,48.0947,0.106291,buy
CP,2002/12/02,12.5985,59.3067,0.15126,sell
EPP,2002/11/11,8.83826,47.0008,0.127261,buy
EPP,2002/12/02,9.30081,62.0468,0.143119,sell
ATNI,2002/11/26,3.87227,49.8009,0.239245,buy
ATNI,2002/12/03,3.93973,62.9827,0.256146,sell
RQI,2002/11/22,2.23775,39.8419,-0.0958299,buy
RQI,2002/12/03,2.40351,63.9991,0.237938,sell
AU,2002/11/22,23.0579,48.1883,0.214691,buy
AU,2002/12/03,24.6866,60.5199,0.069817,sell
SSRM,2002/11/25,3.85,44.4217,0.131986,buy
SSRM,2002/12/03,4.23,57.7633,0.103146,sell
MO,2002/11/12,3.51929,34.9947,-0.0778405,buy
MO,2002/12/04,3.76354,52.4126,-0.0918723,sell
WYNN,2002/11/14,6.2008,18.6885,,buy
WYNN,2002/12/05,7.4253,57.5577,0.0473951,sell
LGND,2002/11/13,22.4095,33.5019,-0.155837,buy
LGND,2002/12/05,24.9705,50.0953,-0.113083,sell
MTX,2002/11/26,20.089,48.351,0.0497189,buy
MTX,2002/12/06,20.5702,54.8188,-0.132837,sell
EAT,2002/11/26,13.638,48.696,0.0601872,buy
EAT,2002/12/06,14.5074,60.1918,0.141844,sell
XRAY,2002/10/22,17.8195,39.3251,0.0410178,buy
XRAY,2002/12/06,16.0361,50.9307,-0.0507482,sell
TRXC,2002/11/25,52.65,44.9574,0.106986,buy
TRXC,2002/12/06,57.2,52.1141,-0.2369,sell
ARE,2002/11/18,23.4669,47.7399,0.104755,buy
ARE,2002/12/09,23.3487,52.3213,-0.227584,sell
XLP,2002/10/28,13.4526,45.4474,0.102454,buy
XLP,2002/12/10,13.4856,54.4096,0.0471958,sell
IEP,2002/12/02,4.02586,43.6813,-0.043863,buy
IEP,2002/12/10,4.11948,58.9256,0.15275,sell
TRP,2002/10/31,6.50239,47.554,0.155271,buy
TRP,2002/12/10,6.62389,58.6321,0.0669949,sell
SRI,2002/08/13,16.21,44.9603,0.0296226,buy
SRI,2002/12/11,10.75,58.74,0.247317,sell
BCO,2002/10/31,9.90514,40.0873,-0.0472173,buy
BCO,2002/12/11,9.19203,52.3713,0.0748355,sell
UGI,2002/11/29,7.55511,43.4029,-0.117333,buy
UGI,2002/12/12,7.68856,50.2067,-0.0155468,sell
MDC,2002/12/05,10.7165,42.9759,-0.198613,buy
MDC,2002/12/12,11.7053,56.3487,0.191668,sell
MEOH,2002/12/04,5.4274,48.3321,-0.0470727,buy
MEOH,2002/12/12,5.61716,56.6923,0.0505097,sell
OZK,2002/12/02,2.27341,46.0458,0.118899,buy
OZK,2002/12/13,2.33952,56.1932,-0.0809124,sell
NGG,2002/11/22,11.8067,40.3651,-0.280376,buy
NGG,2002/12/13,11.9167,52.1918,-0.0557161,sell
FLS,2002/12/09,3.68747,48.3827,0.144843,buy
FLS,2002/12/16,4.09961,63.5178,0.214752,sell
ALE,2002/12/10,11.3839,48.6751,0.103,buy
ALE,2002/12/16,11.9752,61.8242,0.188049,sell
SCHW,2002/12/05,8.45219,49.8248,0.098845,buy
SCHW,2002/12/16,9.03782,57.7326,0.00581953,sell
AAN,2002/11/04,6.3753,34.8798,-0.0766436,buy
AAN,2002/12/16,6.19722,54.1995,0.116365,sell
PNC,2002/12/05,25.5081,48.3729,-0.00486326,buy
PNC,2002/12/16,26.3771,55.4621,0.0837224,sell
MSA,2002/10/08,7.70416,42.8272,-0.12755,buy
MSA,2002/12/16,6.74319,50.8645,0.323308,sell
SNY,2002/11/08,15.8656,44.3403,-0.0418113,buy
SNY,2002/12/16,16.2807,54.422,-0.0233041,sell
FE,2002/12/04,14.003,40.5482,-0.231934,buy
FE,2002/12/16,15.2913,60.3365,0.106816,sell
CAKE,2002/12/05,19.5107,47.0438,-0.00187992,buy
CAKE,2002/12/16,20.8419,59.9282,0.130105,sell
XEL,2002/11/12,4.56402,41.6075,0.0414693,buy
XEL,2002/12/16,5.46684,60.5174,0.285504,sell
BREW,2002/12/10,2.12,47.9864,0.00933062,buy
BREW,2002/12/17,2.239,55.8212,0.0608103,sell
CBU,2002/11/07,8.71575,49.4818,0.223088,buy
CBU,2002/12/17,9.00636,57.0744,0.0631084,sell
MKC,2002/12/06,16.3877,48.8976,0.160439,buy
MKC,2002/12/17,16.8719,58.9651,0.0826344,sell
MT,2002/11/08,4.77735,45.6091,0.104845,buy
MT,2002/12/17,4.92732,55.8148,0.0203772,sell
TELL,2002/12/02,6.16,46.3069,-0.00846443,buy
TELL,2002/12/17,6.64,55.9535,0.0824448,sell
MBT,2002/12/09,1.4499,49.293,0.0919085,buy
MBT,2002/12/17,1.56073,60.9111,0.124707,sell
IUSV,2002/12/09,7.22524,47.0045,0.0464374,buy
IUSV,2002/12/17,7.45581,57.527,0.145506,sell
NUS,2002/11/05,7.1694,36.9459,-0.173992,buy
NUS,2002/12/18,8.00872,59.7311,0.22118,sell
UHS,2002/10/28,23.9604,49.8925,0.0659526,buy
UHS,2002/12/18,21.1013,50.903,-0.0309088,sell
BCE,2002/12/18,7.02924,47.4698,0.0907986,buy
BCE,2002/12/19,7.25971,59.7146,0.156633,sell
TISI,2002/10/21,4,45.849,-0.0157784,buy
TISI,2002/12/19,3.825,60.7049,0.10194,sell
INFY,2002/12/06,1.58878,37.9641,-0.116911,buy
INFY,2002/12/19,1.75132,52.8553,-0.0307054,sell
WCN,2002/12/16,5.37315,43.754,-0.0381726,buy
WCN,2002/12/20,5.67954,57.8488,0.0419077,sell
TEO,2002/12/17,1.06757,49.2664,0.187683,buy
TEO,2002/12/20,1.29142,64.217,0.19908,sell
PTC,2002/12/06,6.475,47.0318,0.0433579,buy
PTC,2002/12/20,6.65,52.8048,-0.0233884,sell
MPAA,2002/11/15,2.85,44.0955,0.0105908,buy
MPAA,2002/12/20,2.8,53.0369,0.0741579,sell
HCC,2002/11/11,5.38344,43.4041,-0.0216871,buy
HCC,2002/12/20,5.50363,56.5068,0.181784,sell
DDD,2002/12/13,2.28333,39.8521,0.0287528,buy
DDD,2002/12/23,2.76,60.457,0.0703447,sell
AFL,2002/10/28,10.9292,49.3258,0.0393705,buy
AFL,2002/12/23,10.6194,50.1086,-0.122429,sell
AXL,2002/11/20,20.0073,42.7469,-0.0507237,buy
AXL,2002/12/23,20.4724,54.0913,0.0785758,sell
FCF,2002/08/28,6.35878,45.8602,-0.0426255,buy
FCF,2002/12/23,6.25698,56.7241,0.0844118,sell
IIIN,2002/12/09,0.292419,47.6684,0.115225,buy
IIIN,2002/12/23,0.308015,52.5049,0.0143949,sell
AZZ,2002/12/02,2.65913,44.3874,0.0254534,buy
AZZ,2002/12/23,2.62509,55.0483,-0.137017,sell
BMI,2002/11/26,3.06076,46.8309,0.014262,buy
BMI,2002/12/24,3.09957,56.7686,0.00618095,sell
MTD,2002/12/04,33.76,49.7503,0.0324748,buy
MTD,2002/12/26,33.5,52.2016,-0.177294,sell
YUM,2002/12/09,6.18674,43.4546,0.113778,buy
YUM,2002/12/26,6.48853,55.9033,0.0650977,sell
FWRD,2002/12/12,10.4278,43.3712,-0.108155,buy
FWRD,2002/12/26,10.9306,54.4185,0.044301,sell
LSI,2002/11/12,12.0407,36.5843,-0.0666509,buy
LSI,2002/12/26,12.0924,55.7485,0.0902798,sell
FCNCA,2002/12/09,84.387,34.1152,-0.189756,buy
FCNCA,2002/12/26,87.4635,53.006,-0.0424559,sell
HFC,2002/12/19,1.37675,42.5567,-0.13182,buy
HFC,2002/12/26,1.59972,63.2387,0.0730733,sell
ANIP,2002/12/24,79.2,35.943,-0.0268024,buy
ANIP,2002/12/27,117,62.3951,0.153836,sell
NWBI,2002/12/02,3.20389,47.0122,-0.0300962,buy
NWBI,2002/12/30,3.35076,57.3386,-0.0221078,sell
TXT,2002/12/09,17.2187,46.337,-0.110738,buy
TXT,2002/12/30,18.1462,56.7353,0.0189214,sell
RWR,2002/12/18,19.4615,49.0129,0.0832117,buy
RWR,2002/12/31,19.8675,61.4314,0.0335654,sell
SPNS,2002/12/05,3.99519,49.7529,-0.0215609,buy
SPNS,2002/12/31,3.90834,56.0922,-0.0598666,sell
BG,2002/11/21,17.3806,38.3266,-0.219455,buy
BG,2002/12/31,17.9552,56.9127,0.0756448,sell
XLP,2002/12/17,13.2545,46.2059,-0.0485923,buy
XLP,2003/01/02,13.4902,56.615,0.135437,sell
BC,2002/12/09,16.1515,46.7469,0.101934,buy
BC,2003/01/02,16.7358,56.7886,0.0977373,sell
SLYV,2002/12/18,11.0436,48.7319,0.159651,buy
SLYV,2003/01/02,11.3563,60.8692,0.0702174,sell
EXAS,2002/11/18,14.33,48.4059,0.048881,buy
EXAS,2003/01/02,11.54,51.1734,0.102532,sell
DHI,2002/10/30,7.40608,47.0369,0.0252441,buy
DHI,2003/01/02,7.33897,57.0648,0.106998,sell
IOO,2002/12/05,15.177,49.6024,-0.0549617,buy
IOO,2003/01/02,15.1202,53.1045,-0.0604268,sell
AMKR,2002/12/06,5.26,48.6005,0.0424968,buy
AMKR,2003/01/02,5.101,52.6729,-0.204109,sell
CMCSA,2002/11/29,6.31247,46.3119,0.0196961,buy
CMCSA,2003/01/02,6.67872,55.5188,0.101989,sell
ABC,2002/11/05,13.897,42.0192,-0.123925,buy
ABC,2003/01/02,11.6436,50.1979,-0.0443394,sell
IJT,2002/12/09,28.9119,47.2362,0.036286,buy
IJT,2003/01/02,29.5188,55.9908,-0.00807869,sell
HLX,2002/12/19,11.7,49.1959,0.201042,buy
HLX,2003/01/02,12.23,57.1917,-0.017307,sell
IYH,2002/12/03,39.496,45.576,-0.00377786,buy
IYH,2003/01/02,39.8685,54.4942,0.0481641,sell
IWV,2002/12/09,36.5743,45.0439,0.00372543,buy
IWV,2003/01/02,37.4228,55.4974,-0.0323702,sell
AEG,2002/12/09,6.68952,47.9561,0.0646147,buy
AEG,2003/01/02,6.72346,53.6923,-0.0866934,sell
TRV,2002/12/09,22.2699,49.7869,0.169067,buy
TRV,2003/01/02,22.7883,56.6169,-0.0362001,sell
KR,2002/12/19,5.89848,45.2192,-0.0346886,buy
KR,2003/01/02,6.39469,59.8252,0.167579,sell
FII,2002/12/13,11.8329,42.5997,-0.026755,buy
FII,2003/01/02,12.0744,54.0121,-0.0689115,sell
AAPL,2002/12/05,0.909155,40.1181,-0.259512,buy
AAPL,2003/01/02,0.919719,50.1173,-0.0463631,sell
HON,2002/12/09,15.091,44.2813,-0.120547,buy
HON,2003/01/02,16.1168,57.8482,-0.012866,sell
IYY,2002/12/09,30.7864,45.4235,0.0212169,buy
IYY,2003/01/02,31.3691,54.7314,-0.0398446,sell
ORCL,2002/12/05,9.34931,49.4462,0.0575548,buy
ORCL,2003/01/02,9.80409,54.0902,-0.00105583,sell
CMA,2002/12/04,27.8735,48.8972,0.0789312,buy
CMA,2003/01/02,27.938,56.1088,-0.0192339,sell
SRCL,2002/10/31,16.65,47.1262,-0.011434,buy
SRCL,2003/01/02,16.595,55.9322,0.123381,sell
FISV,2002/12/13,8.1075,48.5189,0.155658,buy
FISV,2003/01/02,8.91,64.1472,0.0980433,sell
NAV,2002/12/12,24.16,43.8446,0.0550519,buy
NAV,2003/01/02,25.22,52.5248,-0.0326698,sell
UTX,2002/12/03,21.3899,48.1426,-0.0230051,buy
UTX,2003/01/02,22.0363,57.1719,0.0954822,sell
MANT,2002/11/13,17.6189,40.3154,-0.152406,buy
MANT,2003/01/02,15.8217,55.5884,0.0651081,sell
IGT,2002/12/03,12.5722,48.6144,-0.039826,buy
IGT,2003/01/02,12.998,62.1166,0.112711,sell
OMC,2002/12/18,22.9439,48.4893,-0.0168265,buy
OMC,2003/01/02,23.5267,56.3696,-0.00903014,sell
THO,2002/12/13,11.8508,49.3878,0.057171,buy
THO,2003/01/02,11.6909,52.2631,-0.0171576,sell
NHTC,2002/12/16,0.0076138,39.3205,0.0279164,buy
NHTC,2003/01/02,0.0152276,50.1707,0.13048,sell
RQI,2002/12/12,2.27981,45.1419,0.0245966,buy
RQI,2003/01/02,2.33724,58.4017,-0.100239,sell
IJR,2002/12/09,13.4228,48.1501,0.0565815,buy
IJR,2003/01/02,13.7512,56.1682,-0.016382,sell
IUSV,2002/12/30,7.27179,46.1451,-0.241376,buy
IUSV,2003/01/02,7.53855,60.1282,0.0565625,sell
CNI,2002/12/16,5.22638,49.6106,0.0733604,buy
CNI,2003/01/02,5.19834,53.0542,-0.0619386,sell
CP,2002/12/13,12.3929,48.7632,0.0599401,buy
CP,2003/01/02,12.3633,53.2156,-0.13036,sell
TGT,2002/12/09,22.7732,47.3886,0.0837306,buy
TGT,2003/01/02,21.9274,50.9687,-0.156577,sell
SIVB,2002/12/05,18.3,47.2869,0.00952284,buy
SIVB,2003/01/02,18.66,53.8212,-0.0633454,sell
GD,2002/12/09,28.2504,47.2461,-0.0449252,buy
GD,2003/01/02,28.5326,55.5419,-0.0466156,sell
AUOTY,2002/11/29,4.05625,49.7726,0.0476371,buy
AUOTY,2003/01/02,3.69556,50.701,-0.130322,sell
WMT,2002/12/05,37.3449,44.8748,-0.0637589,buy
WMT,2003/01/02,36.3988,50.276,-0.119249,sell
STM,2002/12/09,14.3698,47.5918,0.115169,buy
STM,2003/01/03,14.4224,54.1908,-0.0813457,sell
JNJ,2002/11/22,36.7075,48.7149,0.0728072,buy
JNJ,2003/01/03,35.6166,56.8799,0.0118372,sell
DCOM,2002/10/28,7.46529,44.805,-0.0235653,buy
DCOM,2003/01/03,7.26374,52.5553,-0.0269102,sell
NVS,2002/11/25,22.3929,43.009,-0.0274241,buy
NVS,2003/01/03,22.8926,61.6053,0.118043,sell
CCU,2002/12/09,10.2986,46.5549,0.0617856,buy
CCU,2003/01/03,10.5791,54.7899,-0.0414568,sell
NVO,2002/12/05,2.3216,47.9289,0.010672,buy
NVO,2003/01/03,2.35713,54.6578,-0.0220497,sell
RES,2002/12/13,1.08412,42.0863,0.0464149,buy
RES,2003/01/03,1.21142,59.742,-0.0157024,sell
HR,2002/12/03,10.0098,45.4962,-0.095,buy
HR,2003/01/03,9.78536,50.5109,-0.0393459,sell
TECD,2002/11/26,30,40.2681,0.011148,buy
TECD,2003/01/03,29.08,51.7924,-0.023951,sell
XNTK,2002/12/09,10.4329,44.6115,0.0361401,buy
XNTK,2003/01/03,10.5329,51.692,-0.114839,sell
MEOH,2002/12/20,5.40064,43.59,-0.13911,buy
MEOH,2003/01/06,5.52786,53.9096,0.0530351,sell
COP,2002/11/13,10.4491,42.9728,-0.0461127,buy
COP,2003/01/06,11.2855,58.1545,0.0387487,sell
SMTC,2002/12/04,13.03,43.043,-0.117733,buy
SMTC,2003/01/06,12.52,52.5589,-0.0277138,sell
DECK,2002/12/06,1.19667,47.1607,-0.0459193,buy
DECK,2003/01/06,1.24333,57.4639,0.042153,sell
CSGS,2002/12/09,11.7577,43.7625,-0.0466632,buy
CSGS,2003/01/06,12.123,53.0918,-0.0562795,sell
CB,2002/12/12,15.1743,45.6686,0.00675517,buy
CB,2003/01/06,15.4278,58.6996,-0.003827,sell
BBVA,2002/12/09,3.91398,46.0732,0.00592552,buy
BBVA,2003/01/06,4.23232,60.4602,0.104075,sell
GRA,2002/12/27,1.53794,48.3914,0.143728,buy
GRA,2003/01/06,1.79809,62.5264,0.0404063,sell
ARNC,2002/12/09,39.7279,44.8526,-0.00283613,buy
ARNC,2003/01/06,42.075,58.5352,0.0512771,sell
EPP,2002/12/09,8.99818,47.0648,-0.0195425,buy
EPP,2003/01/06,9.27763,62.0083,0.0899064,sell
ERIC,2002/12/12,2.79665,44.1724,-0.0874476,buy
ERIC,2003/01/06,2.75918,50.8671,-0.0784118,sell
SPTN,2002/11/07,1.65919,38.0729,-0.120673,buy
SPTN,2003/01/06,1.38892,55.6145,0.00338515,sell
CGNX,2002/12/05,4.14112,48.0877,-0.000829114,buy
CGNX,2003/01/06,4.21566,61.6224,0.0424874,sell
CBU,2002/12/31,8.82617,46.2025,-0.0841962,buy
CBU,2003/01/06,9.20625,61.4401,0.208141,sell
MBT,2002/12/30,1.48031,49.2935,-0.0735008,buy
MBT,2003/01/06,1.58073,61.9305,0.135765,sell
FUL,2002/11/26,11.3356,45.7112,0.030288,buy
FUL,2003/01/06,10.8456,50.2651,-0.172953,sell
PBI,2002/12/19,14.1032,42.531,-0.12131,buy
PBI,2003/01/06,14.6485,56.4633,0.00369958,sell
OTEX,2002/12/18,2.75845,44.059,0.0350347,buy
OTEX,2003/01/07,2.86083,55.3852,0.0137803,sell
RDWR,2002/12/18,3.905,48.4015,0.158934,buy
RDWR,2003/01/07,4.095,57.845,-0.0618965,sell
ANIK,2002/11/18,1.04,39.3284,0.0531522,buy
ANIK,2003/01/07,1.09,55.7209,0.0431865,sell
AMN,2002/12/03,16.7,47.521,0.311497,buy
AMN,2003/01/07,18.28,65.3036,0.1904,sell
INTU,2002/11/14,22.5933,45.8093,-0.0636295,buy
INTU,2003/01/07,22.5979,51.8116,-0.109658,sell
DLTR,2002/12/13,8.76667,45.3647,-0.0398295,buy
DLTR,2003/01/07,8.9,55.7235,-0.135934,sell
CEA,2002/12/23,6.15053,44.5414,-0.0340909,buy
CEA,2003/01/08,6.22096,56.0487,-0.0159784,sell
OSTK,2002/12/18,12,47.4554,0.118529,buy
OSTK,2003/01/09,14.04,57.4452,0.043036,sell
ANAT,2002/12/09,48.4269,49.9749,0.2218,buy
ANAT,2003/01/09,49.3628,55.2306,0.0711045,sell
ABEV,2002/12/31,0.325534,33.9726,-0.223607,buy
ABEV,2003/01/09,0.350575,76.5692,0.102381,sell
ABMD,2002/12/13,4.33,41.6819,0.136642,buy
ABMD,2003/01/09,4.55,58.6436,0.0010928,sell
ADS,2002/12/09,17.1721,43.6744,-0.0176731,buy
ADS,2003/01/10,18.084,59.1696,-0.0270657,sell
